latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-14.4661,133.867,384.6,1.1,1.1,27/8/2019,0134,Terra,MODIS,100,6.3,313,187.9,D,0
-14.4676,133.8772,400.7,1.1,1.1,27/8/2019,0134,Terra,MODIS,100,6.3,318.4,285.7,D,0
-14.477,133.8759,372.9,1.1,1.1,27/8/2019,0134,Terra,MODIS,100,6.3,316.1,131.3,D,0
-31.6751,146.5759,383.4,1.1,1,27/8/2019,0418,Aqua,MODIS,100,6.3,307.8,182.5,D,0
-28.0264,148.1546,364,1.5,1.2,27/8/2019,0419,Aqua,MODIS,100,6.3,308.2,154.4,D,0
-16.9537,142.3896,393.8,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,319.5,221.2,D,0
-16.9472,142.393,369.9,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,309.7,109.9,D,0
-16.9487,142.383,376.6,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,320,135.3,D,0
-16.9394,142.3815,392.2,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,312.7,211.4,D,0
-16.9409,142.3715,364.5,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,315.2,88.9,D,0
-16.8577,142.4191,369.1,1.1,1,27/8/2019,0422,Aqua,MODIS,100,6.3,310.1,109.1,D,0
-16.5923,136.8714,364.2,1.4,1.2,27/8/2019,0422,Aqua,MODIS,100,6.3,319.3,130.1,D,0
-15.2405,144.5994,374,1.5,1.2,27/8/2019,0422,Aqua,MODIS,100,6.3,303.6,210.1,D,0
-16.121,136.8927,361.7,1.4,1.2,27/8/2019,0422,Aqua,MODIS,100,6.3,320.2,109.5,D,0
-14.4532,133.8308,375.2,2.1,1.4,27/8/2019,0423,Aqua,MODIS,100,6.3,311.1,365.6,D,0
-14.4554,133.8113,374.9,2.1,1.4,27/8/2019,0423,Aqua,MODIS,100,6.3,310.2,368.8,D,0
-12.2491,134.8869,346.2,1.2,1.1,27/8/2019,1348,Terra,MODIS,100,6.3,300,72.8,N,0
-12.2469,134.8919,335.1,1.2,1.1,27/8/2019,1348,Terra,MODIS,100,6.3,297.9,47.2,N,0
-12.2486,134.8808,321.5,1.2,1.1,27/8/2019,1348,Terra,MODIS,100,6.3,295.5,25.2,N,0
-14.4391,133.816,347,1,1,27/8/2019,1348,Terra,MODIS,100,6.3,294.4,59.6,N,0
-14.4377,133.8256,347,1,1,27/8/2019,1348,Terra,MODIS,100,6.3,293.6,59.9,N,0
-16.8802,142.2527,361.3,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,308.1,103.7,D,0
-16.9642,142.5894,360.2,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,306.9,93.6,D,0
-16.9931,142.5845,384,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,309.8,197.6,D,0
-16.9955,142.5782,361.1,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,302.4,101.7,D,0
-16.9973,142.589,372.3,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,308.8,141.5,D,0
-17.0069,142.5874,369.8,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,304.6,131.4,D,0
-17.0086,142.5982,366.6,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,307.7,114.7,D,0
-17.0409,142.6148,363.4,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,306,95.7,D,0
-17.0426,142.6256,367.9,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,311.4,113.5,D,0
-17.047,142.5917,384,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,307.5,201.2,D,0
-17.0809,142.6191,378.9,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,309.8,166.4,D,0
-17.0922,142.6282,382.2,1.2,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,309.5,182.5,D,0
-17.0939,142.6389,366.4,1.1,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,311.7,108.6,D,0
-17.0964,142.6319,374,1.1,1.1,28/8/2019,0039,Terra,MODIS,100,6.3,310.6,143.4,D,0
-16.0563,136.8686,361.3,2.4,1.5,28/8/2019,0505,Aqua,MODIS,100,6.3,310.7,266.8,D,0
-16.0697,136.8712,362.2,2.4,1.5,28/8/2019,0505,Aqua,MODIS,100,6.3,314.1,266.9,D,0
-16.0634,136.8751,365.1,2.4,1.5,28/8/2019,0505,Aqua,MODIS,100,6.3,311.2,294,D,0
-16.0768,136.8777,365.5,2.4,1.5,28/8/2019,0505,Aqua,MODIS,100,6.3,313.8,301.1,D,0
-14.4694,133.7813,416,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,325.8,630,D,0
-14.4585,133.7796,364.4,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,315.5,145.2,D,0
-14.4608,133.7657,365.3,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,316.5,151,D,0
-14.4631,133.752,368.1,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,317.9,170.5,D,0
-14.4648,133.7883,376.8,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,319,222.4,D,0
-14.4671,133.7742,395.1,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,325.2,376.7,D,0
-14.4606,133.7449,363.5,1.5,1.2,28/8/2019,0506,Aqua,MODIS,100,6.3,315.6,146.2,D,0
-14.4205,132.3079,400.6,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,326.7,318.9,D,0
-14.4223,132.2967,368.2,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,320.9,122.7,D,0
-14.4194,132.3137,369.5,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,319.5,129,D,0
-14.4212,132.3024,382,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,325,190,D,0
-14.4096,132.312,366.4,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,315.7,117.3,D,0
-14.4113,132.3007,454.2,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,334.3,1007.2,D,0
-14.413,132.2894,425.5,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,335.1,566.7,D,0
-14.4148,132.2782,362.5,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,319.8,98.8,D,0
-14.4032,132.2878,499.9,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,341.4,2129.7,D,0
-14.4049,132.2765,464,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,400.1,1195.6,D,0
-14.4066,132.2653,371.7,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,320.6,140.3,D,0
-14.3951,132.2749,364.7,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,312.8,109.7,D,0
-14.3968,132.2636,390.2,1.2,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,314.5,245,D,0
-14.1742,129.9415,365.3,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,320.2,83.3,D,0
-14.1319,129.7859,363.6,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,317.2,79.9,D,0
-13.8988,129.8702,401.4,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,325.1,244.5,D,0
-13.8884,129.8781,366.3,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,320.3,88.5,D,0
-13.8898,129.8688,362.5,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,324.2,75.1,D,0
-13.8911,129.8595,378.5,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,323,127.9,D,0
-13.8807,129.8674,380.8,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,322.8,143.6,D,0
-13.8821,129.8581,365.6,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,322.5,86.3,D,0
-13.8834,129.8488,436.9,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,333,543.1,D,0
-13.8848,129.8396,405.8,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,320,272.8,D,0
-13.8731,129.8568,393.1,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,319.1,202.2,D,0
-13.8744,129.8475,409.4,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,328.5,302.3,D,0
-13.8758,129.8382,439.3,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,336.1,572.6,D,0
-13.8771,129.8289,386.1,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,316.2,164.8,D,0
-13.8658,129.8501,369.2,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,310.6,99.4,D,0
-13.8671,129.8408,464.2,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,400.1,910.2,D,0
-13.8684,129.8315,425.3,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,338.7,431.7,D,0
-13.5359,130.4016,361,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,315.6,74.7,D,0
-13.5161,130.4083,374.7,1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,317.1,127.3,D,0
-13.025,130.7356,364.1,1.1,1,28/8/2019,0506,Aqua,MODIS,100,6.3,320,82.7,D,0
-12.5008,133.9082,364.1,1.7,1.3,28/8/2019,0506,Aqua,MODIS,100,6.3,316.4,175.7,D,0
-12.1622,134.6532,363.8,1.9,1.4,28/8/2019,0506,Aqua,MODIS,100,6.3,312.3,222.3,D,0
-12.6554,131.2903,403.4,1.1,1.1,28/8/2019,0506,Aqua,MODIS,100,6.3,322.3,306.2,D,0
-11.5322,130.2574,389.4,1.1,1,28/8/2019,0507,Aqua,MODIS,100,6.3,314.6,0,D,3
-11.5414,130.2589,371.5,1.1,1,28/8/2019,0507,Aqua,MODIS,100,6.3,310,0,D,3
-31.389,150.0838,332.7,1,1,28/8/2019,1248,Terra,MODIS,100,6.3,281.2,36.8,N,0
-31.3799,150.082,328.4,1,1,28/8/2019,1248,Terra,MODIS,100,6.3,280.9,30.6,N,0
-30.0278,152.5845,331.2,1.1,1.1,28/8/2019,1248,Terra,MODIS,100,6.3,286.3,38.2,N,0
-16.9849,142.7104,325.2,1.5,1.2,28/8/2019,1252,Terra,MODIS,100,6.3,293.5,41.1,N,0
-16.9975,142.6979,340,1.5,1.2,28/8/2019,1252,Terra,MODIS,100,6.3,293.4,76.7,N,0
-16.9958,142.7118,343,1.5,1.2,28/8/2019,1252,Terra,MODIS,100,6.3,295.9,86,N,0
-17.0084,142.6993,326.7,1.5,1.2,28/8/2019,1252,Terra,MODIS,100,6.3,293.5,43.9,N,0
-16.9354,142.7077,344.6,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,294.6,51.3,N,0
-16.9987,142.6982,336.3,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,293.9,36.4,N,0
-16.9897,142.6995,354.6,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,296.2,72.3,N,0
-16.9806,142.7009,358.4,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,297.1,81.9,N,0
-16.9277,142.7186,363.4,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,306.7,97.1,N,0
-16.9264,142.7091,355.6,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,297.8,75.3,N,0
-16.9206,142.7263,323.3,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,294.1,20.6,N,0
-16.9193,142.7168,410.5,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,311.5,328.5,N,0
-16.9179,142.7074,343.5,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,294.4,50.8,N,0
-16.9639,142.7131,343.7,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,296.5,49.1,N,0
-16.9458,142.7159,339.1,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,297,40.9,N,0
-16.9368,142.7172,349.4,1,1,28/8/2019,1557,Aqua,MODIS,100,6.3,299.4,61.3,N,0
-12.2856,134.1456,385.6,1,1,29/8/2019,0121,Terra,MODIS,100,6.3,315.9,172.3,D,0
-12.4366,133.8663,380.1,1.1,1,29/8/2019,0121,Terra,MODIS,100,6.3,310,156.7,D,0
-12.4502,133.8938,361.4,1.1,1,29/8/2019,0121,Terra,MODIS,100,6.3,308.9,85.5,D,0
-12.4516,133.9033,360.7,1.1,1,29/8/2019,0121,Terra,MODIS,100,6.3,309.6,83.5,D,0
-12.1583,134.3984,364.3,1,1,29/8/2019,0121,Terra,MODIS,100,6.3,309.9,89.8,D,0
-13.8873,129.8469,361,1.7,1.3,29/8/2019,0122,Terra,MODIS,100,6.3,310,163.9,D,0
-16.9505,142.5193,388.8,2.9,1.6,29/8/2019,0122,Terra,MODIS,100,6.3,308.8,869,D,0
-16.9513,142.5135,386,2.9,1.6,29/8/2019,0122,Terra,MODIS,100,6.3,308.2,807.4,D,0
-16.3198,136.7637,363.2,1.1,1.1,29/8/2019,0122,Terra,MODIS,100,6.3,308.8,99.5,D,0
-16.3212,136.7743,363.1,1.1,1.1,29/8/2019,0122,Terra,MODIS,100,6.3,315.5,96.2,D,0
-16.3462,136.786,374.3,1.1,1.1,29/8/2019,0122,Terra,MODIS,100,6.3,315.9,139.3,D,0
-17.1343,142.7044,392.6,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,318.7,207.2,D,0
-17.1357,142.6947,387,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,316.7,176.2,D,0
-17.1252,142.703,362.9,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,309.6,82.3,D,0
-17.0129,142.7199,360.4,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,314.8,72.1,D,0
-16.9315,142.5026,363.6,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,310.2,88,D,0
-16.9011,142.6571,367,1,1,29/8/2019,0410,Aqua,MODIS,100,6.3,309.6,97.2,D,0
-16.0459,136.8862,368.6,2.3,1.5,29/8/2019,0410,Aqua,MODIS,100,6.3,315,308.7,D,0
-16.0434,136.8926,366.1,2.3,1.5,29/8/2019,0410,Aqua,MODIS,100,6.3,314.2,278.9,D,0
-21.7063,119.0642,380.9,1,1,29/8/2019,0547,Aqua,MODIS,100,6.3,317.8,148.3,D,0
-17.3703,142.6979,322.3,2.1,1.4,29/8/2019,1335,Terra,MODIS,100,6.3,292,58.3,N,0
-17.3705,142.7036,327.9,2.1,1.4,29/8/2019,1335,Terra,MODIS,100,6.3,292.3,75,N,0
-14.4222,132.2359,325.1,1.3,1.1,29/8/2019,1336,Terra,MODIS,100,6.3,286.6,37,N,0
-14.4237,132.2239,322.6,1.3,1.1,29/8/2019,1336,Terra,MODIS,100,6.3,287,32.8,N,0
-12.4243,133.8579,336.5,1,1,29/8/2019,1336,Terra,MODIS,100,6.3,297.3,37.7,N,0
-12.4256,133.8483,339.4,1,1,29/8/2019,1336,Terra,MODIS,100,6.3,296.9,43.3,N,0
-12.4151,133.8565,328.7,1,1,29/8/2019,1336,Terra,MODIS,100,6.3,295.1,26.8,N,0
-30.0308,152.5903,357.2,1,1,29/8/2019,1505,Aqua,MODIS,100,6.3,284.7,82.7,N,0
-30.0218,152.592,367.7,1,1,29/8/2019,1505,Aqua,MODIS,100,6.3,288.4,112.4,N,0
-14.5107,133.7517,344.2,1.1,1.1,29/8/2019,1640,Aqua,MODIS,100,6.3,287.8,61.1,N,0
-14.4152,132.2306,330.8,1,1,29/8/2019,1640,Aqua,MODIS,100,6.3,287.2,32,N,0
-16.9883,142.5047,363.9,1.8,1.3,30/8/2019,0027,Terra,MODIS,100,6.3,305.6,210.5,D,0
-16.9935,142.4977,376.7,1.8,1.3,30/8/2019,0027,Terra,MODIS,100,6.3,306.9,323.3,D,0
-16.6491,136.7024,361.5,1.4,1.2,30/8/2019,0453,Aqua,MODIS,100,6.3,319.1,111.3,D,0
-11.7459,130.2477,371.8,1.1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,316.2,124.2,D,0
-11.4148,132.0701,391.6,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,324.7,191.9,D,0
-11.4061,132.0621,365.5,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,317.5,88.1,D,0
-11.3816,132.105,360.8,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,313.6,73.5,D,0
-11.3829,132.0959,363.6,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,310.1,80.6,D,0
-11.3842,132.0867,367.2,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,312.8,91.9,D,0
-11.435,130.3622,360.2,1.1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,311.6,79.6,D,0
-14.4087,132.2224,368.4,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,319.3,91.7,D,0
-14.41,132.2132,371.3,1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,319.9,102.3,D,0
-13.8914,129.8488,362.2,1.2,1.1,30/8/2019,0454,Aqua,MODIS,100,6.3,320.5,89.5,D,0
-13.8928,129.8381,393.2,1.2,1.1,30/8/2019,0454,Aqua,MODIS,100,6.3,323.1,244.9,D,0
-13.8678,129.8782,365.1,1.2,1.1,30/8/2019,0454,Aqua,MODIS,100,6.3,309.1,109,D,0
-12.4133,133.8568,367.8,1.1,1,30/8/2019,0454,Aqua,MODIS,100,6.3,311.5,107.4,D,0
-12.2396,134.9416,364.1,1.2,1.1,30/8/2019,0454,Aqua,MODIS,100,6.3,317.4,108,D,0
-17.2186,142.6969,358,1.1,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,295.1,98.2,N,0
-17.2203,142.7074,330.6,1.1,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,293.5,36.3,N,0
-17.2281,142.6953,350.3,1.1,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,292,76.4,N,0
-17.2298,142.7058,342.7,1.1,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,293.4,58.6,N,0
-16.809,142.5065,321,1.2,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,291.5,24.2,N,0
-16.8186,142.5048,324,1.2,1.1,30/8/2019,1545,Aqua,MODIS,100,6.3,291.1,28.2,N,0
-12.8112,142.0988,373.7,1.4,1.2,31/8/2019,0109,Terra,MODIS,100,6.3,306.4,191.7,D,0
-12.8217,142.0974,370.7,1.4,1.2,31/8/2019,0109,Terra,MODIS,100,6.3,304.9,176.8,D,0
-12.4991,132.9636,365.5,1.8,1.3,31/8/2019,0109,Terra,MODIS,100,6.3,308.2,214.3,D,0
-13.3298,131.0277,368.6,2.4,1.5,31/8/2019,0109,Terra,MODIS,100,6.3,309.8,368.9,D,0
-16.1578,136.5367,360.3,1,1,31/8/2019,0110,Terra,MODIS,100,6.3,313.2,73.3,D,0
-17.0041,142.4332,388.9,1.7,1.3,31/8/2019,0110,Terra,MODIS,100,6.3,308.9,380.9,D,0
-17.0014,142.4269,363.5,1.7,1.3,31/8/2019,0110,Terra,MODIS,100,6.3,309,176,D,0
-17.0033,142.4426,371,1.7,1.3,31/8/2019,0110,Terra,MODIS,100,6.3,307.2,227.1,D,0
-26.6048,150.9134,369.3,1.1,1,31/8/2019,0354,Aqua,MODIS,100,6.3,306.7,117.4,D,0
-16.1349,144.2821,381.2,1.2,1.1,31/8/2019,0358,Aqua,MODIS,100,6.3,312.4,178.4,D,0
-26.174,125.4549,370.5,1,1,31/8/2019,0534,Aqua,MODIS,100,6.3,316.3,104,D,0
-26.1496,125.4924,372.9,1,1,31/8/2019,0534,Aqua,MODIS,100,6.3,313.9,113.5,D,0
-17.3587,123.7345,363.9,1.1,1,31/8/2019,0536,Aqua,MODIS,100,6.3,318.5,83.5,D,0
-13.2651,130.9967,366.4,3.7,1.8,31/8/2019,0537,Aqua,MODIS,100,6.3,308.5,602.8,D,0
-16.3639,136.4562,323.4,1.2,1.1,31/8/2019,1323,Terra,MODIS,100,6.3,292.9,26.6,N,0
-12.4729,141.84,322,1.3,1.1,31/8/2019,1324,Terra,MODIS,100,6.3,292.2,29.8,N,0
-26.7916,147.4326,382.2,1.1,1,1/9/2019,0017,Terra,MODIS,100,6.3,308.8,164.7,D,0
-26.7932,147.4431,371.4,1,1,1/9/2019,0017,Terra,MODIS,100,6.3,307.7,119.3,D,0
-26.8007,147.4308,370,1.1,1,1/9/2019,0017,Terra,MODIS,100,6.3,306,115.6,D,0
-13.0577,130.8375,363.1,1.3,1.1,1/9/2019,0152,Terra,MODIS,100,6.3,309,121.3,D,0
-13.258,131.0479,360.1,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,313.2,110.4,D,0
-13.331,130.9619,371.5,1.3,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,309.4,166.9,D,0
-13.3327,130.9743,381.3,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,313.6,222.5,D,0
-13.3344,130.9867,370.4,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,315.7,153.6,D,0
-13.3288,130.9688,375.8,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,315.6,192.2,D,0
-13.3407,130.9799,362.5,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,311.4,123.4,D,0
-13.3424,130.9924,377.6,1.4,1.2,1/9/2019,0152,Terra,MODIS,100,6.3,315.5,201,D,0
-16.9946,128.1303,374.8,1.1,1,1/9/2019,0153,Terra,MODIS,100,6.3,311.1,133.1,D,0
-13.8016,136.6202,366.8,1,1,1/9/2019,0441,Aqua,MODIS,100,6.3,312.9,97,D,0
-13.2363,131.0367,396.1,1.5,1.2,1/9/2019,0442,Aqua,MODIS,100,6.3,322.5,374.6,D,0
-13.2382,131.0423,375.6,1.5,1.2,1/9/2019,0442,Aqua,MODIS,100,6.3,321,203.9,D,0
-13.2272,131.0215,393.1,1.5,1.2,1/9/2019,0442,Aqua,MODIS,100,6.3,315.2,350.2,D,0
-13.229,131.0078,396.3,1.5,1.2,1/9/2019,0442,Aqua,MODIS,100,6.3,319.4,385.9,D,0
-12.798,132.0347,362.4,1.3,1.1,1/9/2019,0442,Aqua,MODIS,100,6.3,318.3,107.5,D,0
-12.4371,134.4084,368.7,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,319.4,91.3,D,0
-12.5128,133.8632,374.8,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,317.6,124.3,D,0
-12.5036,133.8619,370.5,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,316.7,106,D,0
-12.4909,133.8351,375.6,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,316,128.5,D,0
-12.2856,134.5719,368.7,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,318.1,96.8,D,0
-12.2689,134.56,378.2,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,317.9,131.6,D,0
-12.2702,134.5508,397.5,1,1,1/9/2019,0442,Aqua,MODIS,100,6.3,318,226.7,D,0
-11.7935,132.7589,373.5,1.1,1.1,1/9/2019,0442,Aqua,MODIS,100,6.3,317.1,131.2,D,0
-11.7949,132.7486,379.9,1.1,1.1,1/9/2019,0442,Aqua,MODIS,100,6.3,315.6,161.3,D,0
-11.7882,132.7265,366.6,1.1,1.1,1/9/2019,0442,Aqua,MODIS,100,6.3,316,105.5,D,0
-11.7718,132.703,401.1,1.1,1.1,1/9/2019,0442,Aqua,MODIS,100,6.3,316,297.7,D,0
-12.7969,132.0546,351.8,1.5,1.2,1/9/2019,1407,Terra,MODIS,100,6.3,296.5,122.7,N,0
-12.8078,132.0565,375.1,1.5,1.2,1/9/2019,1407,Terra,MODIS,100,6.3,299,252.6,N,0
-12.8188,132.0583,333.4,1.5,1.2,1/9/2019,1407,Terra,MODIS,100,6.3,294.4,61.5,N,0
-13.3805,130.76,340.1,1.3,1.1,1/9/2019,1407,Terra,MODIS,100,6.3,293.9,61.1,N,0
-12.7772,132.0367,321.4,1.5,1.2,1/9/2019,1407,Terra,MODIS,100,6.3,292.2,35,N,0
-12.3009,142.0494,387.3,1,1,2/9/2019,0056,Terra,MODIS,100,6.3,310.2,175.2,D,0
-12.3023,142.0586,366.6,1,1,2/9/2019,0056,Terra,MODIS,100,6.3,307.6,93.6,D,0
-12.659,142.6157,363.3,1,1,2/9/2019,0057,Terra,MODIS,100,6.3,307.4,88.1,D,0
-12.8278,142.9713,373.8,1.1,1,2/9/2019,0057,Terra,MODIS,100,6.3,305.3,132.5,D,0
-12.8292,142.9811,460.2,1.1,1,2/9/2019,0057,Terra,MODIS,100,6.3,332.1,928.9,D,0
-12.8305,142.9909,389.7,1.1,1,2/9/2019,0057,Terra,MODIS,100,6.3,315.7,205.3,D,0
-12.8384,142.9798,370.3,1.1,1,2/9/2019,0057,Terra,MODIS,100,6.3,306.1,117.8,D,0
-12.8398,142.9896,362.5,1.1,1,2/9/2019,0057,Terra,MODIS,100,6.3,306.7,90.3,D,0
-16.3757,136.4217,370.8,1.5,1.2,2/9/2019,0058,Terra,MODIS,100,6.3,313.1,181.1,D,0
-34.5713,141.4369,361.2,4.7,2,2/9/2019,0340,Aqua,MODIS,100,6.3,301,802.6,D,0
-22.6756,150.5834,364.3,1,1,2/9/2019,0343,Aqua,MODIS,100,6.3,310.4,89.9,D,0
-22.6824,150.5902,383.7,1,1,2/9/2019,0343,Aqua,MODIS,100,6.3,310.8,159.1,D,0
-27.0534,126.4639,363.2,1,1,2/9/2019,0521,Aqua,MODIS,100,6.3,313.8,81,D,0
-27.0485,126.4311,400.1,1,1,2/9/2019,0521,Aqua,MODIS,100,6.3,323.4,247.5,D,0
-27.0471,126.4415,378.1,1,1,2/9/2019,0521,Aqua,MODIS,100,6.3,318.2,133.8,D,0
-16.4095,136.3926,378.3,4.7,2,2/9/2019,0523,Aqua,MODIS,100,6.3,308.9,1269.2,D,0
-16.4105,136.3849,378.4,4.7,2,2/9/2019,0523,Aqua,MODIS,100,6.3,308.5,1271.9,D,0
-14.4304,126.6657,360.3,1.1,1,2/9/2019,0524,Aqua,MODIS,100,6.3,318.4,76.7,D,0
-32.2181,146.9974,335.6,1,1,2/9/2019,1306,Terra,MODIS,100,6.3,280.3,41.3,N,0
-28.0253,148.1491,320.9,1.2,1.1,2/9/2019,1307,Terra,MODIS,100,6.3,282.3,29.8,N,0
-16.4471,136.3751,323.2,1.9,1.4,2/9/2019,1310,Terra,MODIS,100,6.3,293.5,52.1,N,0
-16.0228,144.3803,323.6,1.1,1.1,2/9/2019,1310,Terra,MODIS,100,6.3,293.9,25.1,N,0
-14.5359,143.8623,323.5,1.1,1,2/9/2019,1311,Terra,MODIS,100,6.3,289.6,25.9,N,0
-12.7387,143.377,320.2,1.1,1,2/9/2019,1311,Terra,MODIS,100,6.3,294.3,19.7,N,0
-28.0692,153.1195,366.3,1,1,3/9/2019,0005,Terra,MODIS,100,6.3,299.9,105.1,D,0
-12.4459,130.962,369.5,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,312.1,102.3,D,2
-12.4472,130.9712,390.2,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,317,186.4,D,2
-12.8112,131.5795,364.9,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,314.4,85.7,D,0
-13.1198,130.7249,370.2,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,312.8,101,D,0
-13.1425,130.7524,380.2,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,317.7,139.2,D,0
-13.1515,130.7511,441.1,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,322.8,588.8,D,0
-13.1528,130.7603,369.5,1,1,3/9/2019,0140,Terra,MODIS,100,6.3,312.6,100.2,D,0
